dateTime,lat,long,pressure,temperature,humidity,pm1_0,pm2_5,pm10
2020-11-21 05:00:00+05:30,28.534,77.2836,989.7,20.28,41.17,92.76,145.38,156.97
2020-12-17 11:00:00+05:30,28.543,77.1918,996.61,17.26,42.16,86.72,151.88,167.44
2021-01-10 09:00:00+05:30,28.597,77.2632,994.28,27.55,29.12,48.27,85.6,96.67
2021-01-24 07:00:00+05:30,28.615,77.202,989.02,23.27,48.53,171.86,293.38,328.98
2020-11-28 10:00:00+05:30,28.561,77.1918,996.51,30.5,27.03,86.63,134.37,149.58
2020-12-21 11:00:00+05:30,28.615,77.202,994.33,31.97,24.1,143.52,228.85,245.08
2021-01-25 07:00:00+05:30,28.642,77.2938,994.18,20.9,44.44,59.66,105.09,110.51
2020-11-14 22:00:00+05:30,28.552,77.253,991.55,27.19,43.47,198.86,347.57,367.43
2020-12-27 09:00:00+05:30,28.669,77.2224,990.97,20.26,51.88,248.45,429.3,463.25
2021-01-17 09:00:00+05:30,28.651,77.2326,991.64,24.43,39.2,136.03,227.57,252.07
2020-12-28 13:00:00+05:30,28.516,77.2938,993.31,32.19,13.64,32.72,48.75,62.97
2020-12-25 10:00:00+05:30,28.597,77.2326,981.54,20.45,45.33,142.38,255.42,275.17
2020-12-25 15:00:00+05:30,28.606,77.2632,991.17,32.18,17.65,38.2,62.2,71.6
2020-12-17 14:00:00+05:30,28.57,77.1714,993.3,29.22,24.16,60.64,99.72,115.36
2020-12-26 14:00:00+05:30,28.66,77.2734,991.69,29.11,28.01,102.4,160.4,173.8
2021-01-11 16:00:00+05:30,28.543,77.2632,987.99,31.12,26.6,50.09,85.14,92.07
2020-11-13 20:00:00+05:30,28.669,77.2734,992.37,35.02,30.08,193.17,315.42,343.06
2020-11-24 19:00:00+05:30,28.624,77.2632,988.28,29.01,27.16,164.64,297.78,331.69
2021-01-30 06:00:00+05:30,28.579,77.2326,986.62,20.71,40.39,135.95,232.04,250.63
2021-01-06 22:00:00+05:30,28.615,77.2938,992.02,32.2,35.45,76.55,124.8,128.75
2021-01-24 07:00:00+05:30,28.66,77.304,991.56,24.85,42.7,138.54,218.69,221.92
2021-01-14 21:00:00+05:30,28.498,77.2938,990.83,28.29,32.87,248.79,490.37,529.21
2020-12-03 19:00:00+05:30,28.552,77.2632,990.51,31.08,31.31,140.17,250.76,276.1
2021-01-02 21:00:00+05:30,28.642,77.304,991.76,32.05,19.97,136.49,214.92,219.37
2021-01-18 13:00:00+05:30,28.651,77.2428,991.61,33.45,30.71,115.56,184.33,201.53
2021-01-16 15:00:00+05:30,28.66,77.1306,986.53,33.04,23.65,93.85,168.99,183.96
2021-01-29 16:00:00+05:30,28.507,77.2938,989.7,33.39,18.0,54.04,93.78,102.51
2020-12-04 17:00:00+05:30,28.561,77.2224,994.74,30.38,41.0,140.04,269.07,302.67
2020-11-22 08:00:00+05:30,28.624,77.1306,991.73,28.66,24.48,124.4,230.34,251.97
2021-01-02 20:00:00+05:30,28.561,77.2836,995.15,28.16,46.67,97.11,150.22,165.44
2021-01-26 17:00:00+05:30,28.57,77.2224,991.86,29.52,26.33,88.05,141.02,149.95
2021-01-09 10:00:00+05:30,28.615,77.202,993.05,29.3,35.0,97.94,158.3,171.19
2021-01-06 12:00:00+05:30,28.606,77.2836,993.21,35.28,32.07,342.4,687.8,737.6
2020-11-05 11:00:00+05:30,28.66,77.2122,990.59,39.65,22.49,155.94,264.47,280.41
2021-01-03 22:00:00+05:30,28.543,77.253,988.58,29.35,40.12,76.29,111.71,116.57
2020-11-15 19:00:00+05:30,28.543,77.2734,988.07,33.41,34.55,79.79,129.74,143.44
2021-01-13 20:00:00+05:30,28.561,77.2122,989.72,26.37,33.32,192.46,318.24,341.42
2020-11-04 17:00:00+05:30,28.597,77.2326,986.05,37.07,28.34,243.9,443.27,472.2
2020-12-10 21:00:00+05:30,28.624,77.3142,991.71,34.74,26.2,84.76,136.19,150.76
2021-01-23 22:00:00+05:30,28.669,77.2836,987.39,30.07,34.69,153.97,288.79,314.75
2020-11-16 18:00:00+05:30,28.561,77.1816,990.12,34.71,35.12,51.66,79.41,85.48
2021-01-14 11:00:00+05:30,28.507,77.2938,996.19,27.29,35.04,226.02,421.62,456.75
2021-01-30 16:00:00+05:30,28.66,77.304,991.45,37.02,11.83,37.2,52.4,63.8
2020-11-29 15:00:00+05:30,28.579,77.2224,993.02,30.6,21.0,82.5,127.25,132.0
2020-11-15 19:00:00+05:30,28.651,77.304,990.0,33.71,31.77,81.5,133.95,145.31
2021-01-19 06:00:00+05:30,28.507,77.2938,988.66,20.9,51.16,226.56,435.25,469.01
2021-01-25 10:00:00+05:30,28.561,77.2224,996.07,27.31,32.88,86.68,149.68,172.51
2021-01-09 06:00:00+05:30,28.597,77.1612,987.05,25.77,42.2,73.71,124.93,142.0
2021-01-05 16:00:00+05:30,28.579,77.2326,990.2,32.26,41.11,77.24,118.39,127.59
2021-01-28 21:00:00+05:30,28.579,77.2224,993.27,23.5,39.99,242.03,411.42,446.81
2021-01-25 21:00:00+05:30,28.66,77.3142,994.44,30.5,30.47,132.62,199.11,205.18
2021-01-12 20:00:00+05:30,28.561,77.1816,989.23,25.78,34.31,186.56,319.11,343.89
2021-01-02 08:00:00+05:30,28.606,77.2734,993.6,27.39,30.27,180.91,327.04,361.26
2020-11-23 07:00:00+05:30,28.651,77.1204,992.18,28.0,27.21,161.8,297.78,328.71
2021-01-18 17:00:00+05:30,28.651,77.2326,989.51,34.04,27.87,90.85,144.53,157.19
2021-01-27 15:00:00+05:30,28.561,77.2326,991.89,35.64,15.6,47.61,70.82,78.53
2021-01-09 08:00:00+05:30,28.669,77.2224,992.49,24.16,47.79,102.62,175.75,192.75
2020-12-14 10:00:00+05:30,28.633,77.2938,995.19,30.55,29.61,52.24,82.74,91.48
2020-11-20 21:00:00+05:30,28.561,77.2326,991.45,29.87,27.14,88.0,137.82,146.14
2020-11-18 14:00:00+05:30,28.561,77.1918,987.97,35.99,21.77,54.45,83.79,89.34
2020-12-17 22:00:00+05:30,28.579,77.2428,993.22,22.56,31.99,164.8,261.6,270.53
2020-11-30 09:00:00+05:30,28.606,77.2326,989.46,26.27,35.2,119.44,191.05,204.98
2021-01-03 08:00:00+05:30,28.561,77.2428,990.04,14.64,57.97,91.28,156.53,170.97
2021-01-25 16:00:00+05:30,28.552,77.2632,990.11,30.62,26.91,65.35,115.61,127.11
2021-01-21 10:00:00+05:30,28.615,77.2836,991.21,31.77,25.88,109.0,186.16,205.24
2020-12-29 08:00:00+05:30,28.516,77.2938,994.2,25.36,28.75,116.0,192.12,213.62
2020-12-03 11:00:00+05:30,28.489,77.2938,991.19,32.26,28.61,119.88,193.75,214.12
2021-01-25 12:00:00+05:30,28.561,77.2428,995.1,27.5,32.26,100.68,189.72,212.06
2020-12-18 07:00:00+05:30,28.642,77.3142,994.92,18.95,36.83,118.39,200.78,213.47
2020-12-26 20:00:00+05:30,28.516,77.2836,991.12,30.53,27.81,205.85,339.54,374.38
2020-11-16 17:00:00+05:30,28.543,77.2632,988.73,31.97,40.6,54.84,87.58,93.76
2021-01-08 18:00:00+05:30,28.633,77.2122,989.42,29.23,36.53,92.62,154.61,173.25
2020-11-20 19:00:00+05:30,28.633,77.2122,990.64,28.25,27.94,86.74,138.57,150.34
2020-12-28 17:00:00+05:30,28.642,77.2326,990.66,29.98,19.82,34.7,52.73,68.0
2020-11-03 07:00:00+05:30,28.561,77.2428,989.54,27.46,35.73,125.84,199.1,216.22
2020-12-30 10:00:00+05:30,28.552,77.253,986.23,20.1,44.96,112.74,191.74,207.05
2021-01-05 11:00:00+05:30,28.651,77.2326,993.51,30.68,40.31,88.45,135.57,145.31
2020-11-19 18:00:00+05:30,28.633,77.2938,986.65,34.66,20.77,85.67,138.73,146.09
2020-11-25 20:00:00+05:30,28.561,77.2326,991.5,32.32,32.29,175.66,314.14,344.6
2020-12-31 21:00:00+05:30,28.579,77.2326,991.58,25.98,32.87,166.26,283.36,307.44
2020-12-23 16:00:00+05:30,28.57,77.253,990.11,34.2,19.83,100.73,170.27,190.91
2021-01-12 12:00:00+05:30,28.615,77.2326,994.38,30.08,30.81,107.41,178.67,202.47
2021-01-21 17:00:00+05:30,28.498,77.2938,987.76,36.88,17.42,53.57,85.62,95.94
2020-12-21 12:00:00+05:30,28.534,77.2836,998.56,33.24,21.27,102.82,166.26,178.56
2020-12-19 18:00:00+05:30,28.633,77.2122,993.74,29.56,19.76,88.67,154.83,184.78
2021-01-17 22:00:00+05:30,28.615,77.202,993.36,28.67,29.15,100.95,172.86,190.5
2020-12-30 08:00:00+05:30,28.552,77.2632,991.9,21.13,38.96,104.38,180.3,198.03
2020-12-04 08:00:00+05:30,28.669,77.2734,987.62,29.16,38.65,224.85,436.58,472.19
2020-12-07 11:00:00+05:30,28.579,77.1714,992.21,33.67,32.08,139.0,238.0,288.0
2020-11-04 12:00:00+05:30,28.606,77.2326,989.53,38.21,23.04,218.03,440.88,479.24
2021-01-23 07:00:00+05:30,28.651,77.304,990.38,23.79,40.02,71.42,126.74,141.09
2020-12-08 21:00:00+05:30,28.588,77.2326,992.03,29.38,37.59,151.59,249.09,265.16
2020-12-17 15:00:00+05:30,28.66,77.1306,995.54,29.25,23.83,49.35,83.43,92.24
2020-12-17 17:00:00+05:30,28.498,77.2734,991.45,25.4,28.11,80.6,128.2,137.4
2020-12-16 16:00:00+05:30,28.552,77.2632,994.65,32.62,17.06,38.38,59.2,71.8
2020-12-26 06:00:00+05:30,28.57,77.1714,988.82,23.32,36.48,120.2,198.65,222.4
2021-01-01 20:00:00+05:30,28.507,77.2938,991.39,28.93,29.9,251.75,470.73,510.62
2020-12-22 12:00:00+05:30,28.525,77.2632,991.82,28.95,30.66,169.09,295.96,326.85
2020-12-17 22:00:00+05:30,28.624,77.2122,994.92,29.82,21.2,147.51,242.78,266.13
2021-01-02 06:00:00+05:30,28.489,77.2938,992.41,23.39,37.91,191.02,348.5,374.41
2021-01-25 12:00:00+05:30,28.561,77.2326,995.42,27.52,31.84,86.79,156.26,177.93
2020-12-17 05:00:00+05:30,28.543,77.253,994.22,15.75,47.08,66.0,114.14,129.14
2020-11-08 17:00:00+05:30,28.66,77.2734,990.31,35.9,22.42,180.25,348.25,384.25
2021-01-14 16:00:00+05:30,28.66,77.2326,990.22,30.36,34.55,180.82,322.88,345.71
2021-01-23 20:00:00+05:30,28.561,77.202,986.83,30.41,33.13,152.35,267.29,291.39
2020-12-03 19:00:00+05:30,28.552,77.2734,990.97,31.93,30.83,148.0,263.6,281.0
2020-12-10 21:00:00+05:30,28.633,77.2734,991.18,30.48,38.14,98.4,145.0,155.6
2020-12-09 15:00:00+05:30,28.597,77.202,989.35,34.19,23.23,69.54,109.24,116.37
2021-01-18 06:00:00+05:30,28.579,77.2326,993.05,21.06,50.77,112.28,207.07,226.15
2020-11-15 00:00:00+05:30,28.642,77.2938,988.66,35.6,28.57,106.23,162.64,172.32
2021-01-02 16:00:00+05:30,28.651,77.2428,990.21,32.34,27.06,142.64,225.56,239.2
2021-01-25 16:00:00+05:30,28.597,77.2632,993.14,32.95,23.09,58.71,90.53,92.88
2020-11-21 08:00:00+05:30,28.615,77.2836,993.23,26.79,28.47,98.27,162.91,180.59
2021-01-25 14:00:00+05:30,28.606,77.2836,994.64,32.84,24.48,74.0,135.0,151.0
2021-01-02 08:00:00+05:30,28.534,77.2734,994.01,26.08,33.41,173.43,323.17,363.89
2021-01-01 20:00:00+05:30,28.552,77.2632,991.72,28.85,29.75,232.05,418.91,448.81
2020-12-26 19:00:00+05:30,28.525,77.2836,990.0,31.26,25.16,166.96,280.69,303.78
2020-11-16 08:00:00+05:30,28.489,77.304,993.29,30.16,42.1,92.94,154.41,165.58
2021-01-23 12:00:00+05:30,28.66,77.2224,990.21,30.36,32.37,88.92,143.48,155.28
2020-12-06 10:00:00+05:30,28.561,77.2428,994.27,30.23,38.53,162.2,299.41,325.08
2020-11-16 22:00:00+05:30,28.543,77.253,983.17,29.16,46.48,93.0,148.33,157.33
2021-01-01 10:00:00+05:30,28.579,77.1612,992.88,28.51,29.71,227.0,459.0,506.0
2021-01-25 12:00:00+05:30,28.651,77.304,996.8,28.26,28.88,61.76,97.64,100.4
2020-12-18 22:00:00+05:30,28.552,77.253,995.1,26.17,31.32,172.95,275.32,291.86
2020-12-19 13:00:00+05:30,28.498,77.2938,994.37,33.47,15.66,80.5,126.66,137.71
2020-11-04 07:00:00+05:30,28.516,77.2938,988.44,26.28,33.11,101.58,164.58,182.0
2020-12-20 07:00:00+05:30,28.633,77.2836,996.97,26.4,27.08,123.68,210.56,235.32
2020-11-29 17:00:00+05:30,28.633,77.2122,990.23,39.82,18.34,57.0,86.29,93.71
2021-01-09 16:00:00+05:30,28.633,77.304,990.34,35.38,27.83,125.21,218.5,240.74
2020-12-10 07:00:00+05:30,28.561,77.253,989.61,24.9,48.9,121.57,191.67,206.0
2020-11-28 13:00:00+05:30,28.561,77.2326,994.26,31.6,23.39,70.67,106.5,114.0
2020-12-13 16:00:00+05:30,28.588,77.1612,991.75,21.19,54.74,30.11,47.53,58.79
2021-01-08 08:00:00+05:30,28.561,77.2326,988.51,24.38,44.65,51.56,96.09,110.96
2020-11-22 18:00:00+05:30,28.633,77.2836,989.61,35.78,14.16,67.21,110.07,118.54
2021-01-28 18:00:00+05:30,28.489,77.2938,992.19,31.84,27.78,154.55,256.14,275.27
2020-12-15 07:00:00+05:30,28.633,77.2938,995.43,20.76,46.46,60.16,101.42,113.84
2021-01-01 11:00:00+05:30,28.624,77.2122,996.16,27.06,30.92,274.21,600.68,676.86
2020-11-22 08:00:00+05:30,28.633,77.2224,993.87,22.54,36.41,154.58,279.97,302.02
2020-12-21 05:00:00+05:30,28.561,77.2326,991.64,23.74,36.08,126.88,200.0,214.75
2021-01-30 13:00:00+05:30,28.597,77.202,992.43,36.36,16.75,71.36,117.36,125.82
2021-01-29 05:00:00+05:30,28.579,77.2224,993.55,20.9,45.62,178.05,316.42,337.88
2021-01-04 12:00:00+05:30,28.66,77.3142,993.09,33.72,34.64,94.37,137.01,140.41
2020-12-04 13:00:00+05:30,28.552,77.2938,991.23,41.12,19.08,94.21,162.54,181.96
2021-01-26 18:00:00+05:30,28.561,77.2428,991.72,30.98,23.53,79.74,127.81,138.86
2020-11-15 05:00:00+05:30,28.597,77.2326,991.97,27.21,49.61,63.62,97.46,102.46
2020-12-01 10:00:00+05:30,28.633,77.304,996.63,35.83,23.2,156.0,276.33,308.33
2021-01-30 19:00:00+05:30,28.498,77.2938,990.34,33.55,18.45,100.74,162.51,175.34
2020-12-15 21:00:00+05:30,28.534,77.2836,995.01,27.0,32.49,129.79,256.09,277.44
2021-01-27 14:00:00+05:30,28.525,77.2836,991.22,35.95,16.86,58.65,93.51,101.04
2020-11-30 13:00:00+05:30,28.552,77.1612,990.78,38.52,16.9,92.5,149.0,155.83
2021-01-11 22:00:00+05:30,28.561,77.253,991.6,25.65,36.54,112.82,185.8,199.12
2021-01-27 20:00:00+05:30,28.642,77.304,993.99,31.18,23.67,136.32,222.16,241.78
2020-12-23 17:00:00+05:30,28.597,77.2632,988.77,32.31,21.75,96.53,155.95,159.74
2020-12-27 13:00:00+05:30,28.561,77.2734,990.04,36.71,20.47,141.33,244.33,266.39
2020-12-27 13:00:00+05:30,28.651,77.2836,987.23,31.63,27.13,141.48,264.77,282.82
2021-01-11 13:00:00+05:30,28.624,77.2428,990.02,31.21,25.03,49.77,87.1,93.43
2020-12-25 10:00:00+05:30,28.561,77.2326,992.54,27.1,33.08,134.69,228.67,248.22
2021-01-10 19:00:00+05:30,28.57,77.1714,987.87,25.84,33.6,99.45,177.8,203.0
2020-12-19 15:00:00+05:30,28.606,77.202,992.86,28.59,19.63,50.31,77.07,83.36
2021-01-17 17:00:00+05:30,28.633,77.2836,991.84,31.06,30.13,110.77,177.26,181.83
2020-12-06 07:00:00+05:30,28.615,77.2326,990.71,27.3,46.95,157.11,261.43,286.32
